employee_id,job_role,skill_name,proficiency_level,data_source
771,Healthcare Representative,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
771,Healthcare Representative,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
771,Healthcare Representative,Apache Hadoop,Advanced,Controlled_MVP_Benchmark_Seed42
771,Healthcare Representative,IBM SPSS Statistics,Intermediate,Controlled_MVP_Benchmark_Seed42
771,Healthcare Representative,Linux,Advanced,Controlled_MVP_Benchmark_Seed42
771,Healthcare Representative,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
771,Healthcare Representative,Intuit QuickBooks,Intermediate,Controlled_MVP_Benchmark_Seed42
771,Healthcare Representative,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
771,Healthcare Representative,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
771,Healthcare Representative,HubSpot software,Proficient,Controlled_MVP_Benchmark_Seed42
771,Healthcare Representative,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
772,Laboratory Technician,Database software,Advanced,Controlled_MVP_Benchmark_Seed42
772,Laboratory Technician,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
772,Laboratory Technician,Data entry software,Proficient,Controlled_MVP_Benchmark_Seed42
772,Laboratory Technician,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
772,Laboratory Technician,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
772,Laboratory Technician,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
772,Laboratory Technician,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
772,Laboratory Technician,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
772,Laboratory Technician,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
772,Laboratory Technician,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
773,Research Scientist,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
773,Research Scientist,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
773,Research Scientist,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
773,Research Scientist,GitHub,Intermediate,Controlled_MVP_Benchmark_Seed42
773,Research Scientist,Amazon Web Services AWS software,Advanced,Controlled_MVP_Benchmark_Seed42
773,Research Scientist,Bash,Advanced,Controlled_MVP_Benchmark_Seed42
773,Research Scientist,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
773,Research Scientist,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
773,Research Scientist,Docker,Advanced,Controlled_MVP_Benchmark_Seed42
773,Research Scientist,Git,Advanced,Controlled_MVP_Benchmark_Seed42
775,Manufacturing Director,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
775,Manufacturing Director,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
775,Manufacturing Director,Adobe Acrobat,Advanced,Controlled_MVP_Benchmark_Seed42
775,Manufacturing Director,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
775,Manufacturing Director,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
775,Manufacturing Director,Atlassian JIRA,Intermediate,Controlled_MVP_Benchmark_Seed42
775,Manufacturing Director,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
775,Manufacturing Director,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
775,Manufacturing Director,Autodesk AutoCAD,Intermediate,Controlled_MVP_Benchmark_Seed42
776,Manager,Apache Hadoop,Intermediate,Controlled_MVP_Benchmark_Seed42
776,Manager,Atlassian Confluence,Proficient,Controlled_MVP_Benchmark_Seed42
776,Manager,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
776,Manager,Autodesk AutoCAD,Intermediate,Controlled_MVP_Benchmark_Seed42
776,Manager,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
776,Manager,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
776,Manager,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
776,Manager,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
776,Manager,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
776,Manager,Learning Strategies,Proficient,Controlled_MVP_Benchmark_Seed42
776,Manager,Atlassian JIRA,Advanced,Controlled_MVP_Benchmark_Seed42
776,Manager,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
776,Manager,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
776,Manager,Amazon Web Services AWS software,Advanced,Controlled_MVP_Benchmark_Seed42
776,Manager,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,Apache Hadoop,Intermediate,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,Amazon Web Services AWS software,Advanced,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,Science,Proficient,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,Apache Spark,Proficient,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,Apache Kafka,Intermediate,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,Ansible software,Advanced,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,GitHub,Proficient,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,Git,Proficient,Controlled_MVP_Benchmark_Seed42
780,Research Scientist,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
781,Sales Executive,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
781,Sales Executive,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
781,Sales Executive,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
781,Sales Executive,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
781,Sales Executive,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
781,Sales Executive,Adobe Illustrator,Intermediate,Controlled_MVP_Benchmark_Seed42
781,Sales Executive,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
781,Sales Executive,Adobe Photoshop,Advanced,Controlled_MVP_Benchmark_Seed42
783,Sales Representative,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
783,Sales Representative,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
783,Sales Representative,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
783,Sales Representative,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
783,Sales Representative,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
783,Sales Representative,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
783,Sales Representative,Adobe Acrobat,Advanced,Controlled_MVP_Benchmark_Seed42
783,Sales Representative,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
783,Sales Representative,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
784,Research Scientist,C++,Proficient,Controlled_MVP_Benchmark_Seed42
784,Research Scientist,GitHub,Proficient,Controlled_MVP_Benchmark_Seed42
784,Research Scientist,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
784,Research Scientist,Bash,Intermediate,Controlled_MVP_Benchmark_Seed42
784,Research Scientist,Ansible software,Advanced,Controlled_MVP_Benchmark_Seed42
784,Research Scientist,Mathematics,Advanced,Controlled_MVP_Benchmark_Seed42
784,Research Scientist,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
784,Research Scientist,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
784,Research Scientist,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
785,Sales Executive,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
785,Sales Executive,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
785,Sales Executive,Adobe InDesign,Proficient,Controlled_MVP_Benchmark_Seed42
785,Sales Executive,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
785,Sales Executive,Apple macOS,Proficient,Controlled_MVP_Benchmark_Seed42
785,Sales Executive,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
785,Sales Executive,Adobe Creative Cloud software,Advanced,Controlled_MVP_Benchmark_Seed42
785,Sales Executive,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
785,Sales Executive,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
786,Sales Executive,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
786,Sales Executive,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
786,Sales Executive,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
786,Sales Executive,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
786,Sales Executive,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
786,Sales Executive,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
786,Sales Executive,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
786,Sales Executive,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
787,Manager,Learning Strategies,Advanced,Controlled_MVP_Benchmark_Seed42
787,Manager,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
787,Manager,Apache Hadoop,Advanced,Controlled_MVP_Benchmark_Seed42
787,Manager,Autodesk AutoCAD,Advanced,Controlled_MVP_Benchmark_Seed42
787,Manager,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
787,Manager,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
787,Manager,Atlassian JIRA,Intermediate,Controlled_MVP_Benchmark_Seed42
787,Manager,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
787,Manager,Atlassian Confluence,Proficient,Controlled_MVP_Benchmark_Seed42
787,Manager,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
787,Manager,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
787,Manager,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
787,Manager,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
789,Sales Executive,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
789,Sales Executive,Salesforce software,Intermediate,Controlled_MVP_Benchmark_Seed42
789,Sales Executive,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
789,Sales Executive,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
789,Sales Executive,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
789,Sales Executive,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
789,Sales Executive,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
789,Sales Executive,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
789,Sales Executive,Adobe Creative Cloud software,Advanced,Controlled_MVP_Benchmark_Seed42
791,Research Scientist,Docker,Intermediate,Controlled_MVP_Benchmark_Seed42
791,Research Scientist,Git,Advanced,Controlled_MVP_Benchmark_Seed42
791,Research Scientist,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
791,Research Scientist,Ansible software,Advanced,Controlled_MVP_Benchmark_Seed42
791,Research Scientist,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
791,Research Scientist,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
791,Research Scientist,Bash,Advanced,Controlled_MVP_Benchmark_Seed42
791,Research Scientist,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
791,Research Scientist,Amazon Web Services AWS software,Intermediate,Controlled_MVP_Benchmark_Seed42
791,Research Scientist,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
792,Laboratory Technician,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
792,Laboratory Technician,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
792,Laboratory Technician,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
792,Laboratory Technician,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
792,Laboratory Technician,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
792,Laboratory Technician,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
792,Laboratory Technician,Microsoft Word,Intermediate,Controlled_MVP_Benchmark_Seed42
792,Laboratory Technician,MEDITECH software,Advanced,Controlled_MVP_Benchmark_Seed42
792,Laboratory Technician,Science,Advanced,Controlled_MVP_Benchmark_Seed42
793,Healthcare Representative,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
793,Healthcare Representative,Amazon Web Services AWS software,Advanced,Controlled_MVP_Benchmark_Seed42
793,Healthcare Representative,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
793,Healthcare Representative,Salesforce software,Proficient,Controlled_MVP_Benchmark_Seed42
793,Healthcare Representative,HubSpot software,Proficient,Controlled_MVP_Benchmark_Seed42
793,Healthcare Representative,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
793,Healthcare Representative,Apache Hadoop,Intermediate,Controlled_MVP_Benchmark_Seed42
793,Healthcare Representative,Google Analytics,Proficient,Controlled_MVP_Benchmark_Seed42
793,Healthcare Representative,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
796,Sales Executive,Adobe Photoshop,Advanced,Controlled_MVP_Benchmark_Seed42
796,Sales Executive,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
796,Sales Executive,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
796,Sales Executive,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
796,Sales Executive,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
796,Sales Executive,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
796,Sales Executive,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
796,Sales Executive,Salesforce software,Intermediate,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,Git,Intermediate,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,Apache Hadoop,Advanced,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,C++,Intermediate,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,Mathematics,Intermediate,Controlled_MVP_Benchmark_Seed42
797,Research Scientist,Bash,Proficient,Controlled_MVP_Benchmark_Seed42
799,Manufacturing Director,Atlassian JIRA,Advanced,Controlled_MVP_Benchmark_Seed42
799,Manufacturing Director,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
799,Manufacturing Director,Learning Strategies,Proficient,Controlled_MVP_Benchmark_Seed42
799,Manufacturing Director,Atlassian Confluence,Proficient,Controlled_MVP_Benchmark_Seed42
799,Manufacturing Director,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
799,Manufacturing Director,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
799,Manufacturing Director,Amazon Web Services AWS software,Proficient,Controlled_MVP_Benchmark_Seed42
799,Manufacturing Director,Adobe Photoshop,Advanced,Controlled_MVP_Benchmark_Seed42
799,Manufacturing Director,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
799,Manufacturing Director,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
800,Sales Executive,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
800,Sales Executive,Adobe InDesign,Advanced,Controlled_MVP_Benchmark_Seed42
800,Sales Executive,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
800,Sales Executive,Autodesk AutoCAD,Intermediate,Controlled_MVP_Benchmark_Seed42
800,Sales Executive,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
800,Sales Executive,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
800,Sales Executive,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
800,Sales Executive,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
802,Research Scientist,GitHub,Advanced,Controlled_MVP_Benchmark_Seed42
802,Research Scientist,C,Advanced,Controlled_MVP_Benchmark_Seed42
802,Research Scientist,C++,Advanced,Controlled_MVP_Benchmark_Seed42
802,Research Scientist,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
802,Research Scientist,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
802,Research Scientist,Learning Strategies,Advanced,Controlled_MVP_Benchmark_Seed42
802,Research Scientist,Apache Kafka,Intermediate,Controlled_MVP_Benchmark_Seed42
802,Research Scientist,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
802,Research Scientist,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
802,Research Scientist,Bash,Advanced,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Atlassian Confluence,Advanced,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Apache Hadoop,Advanced,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
803,Manufacturing Director,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
804,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
804,Research Scientist,Go,Intermediate,Controlled_MVP_Benchmark_Seed42
804,Research Scientist,Bash,Proficient,Controlled_MVP_Benchmark_Seed42
804,Research Scientist,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
804,Research Scientist,Docker,Intermediate,Controlled_MVP_Benchmark_Seed42
804,Research Scientist,Learning Strategies,Advanced,Controlled_MVP_Benchmark_Seed42
804,Research Scientist,C++,Advanced,Controlled_MVP_Benchmark_Seed42
804,Research Scientist,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
804,Research Scientist,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
804,Research Scientist,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
805,Sales Representative,Adobe Acrobat,Advanced,Controlled_MVP_Benchmark_Seed42
805,Sales Representative,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
805,Sales Representative,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
805,Sales Representative,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
805,Sales Representative,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
805,Sales Representative,Adobe Illustrator,Advanced,Controlled_MVP_Benchmark_Seed42
805,Sales Representative,Adobe InDesign,Proficient,Controlled_MVP_Benchmark_Seed42
805,Sales Representative,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
806,Laboratory Technician,Microsoft Word,Advanced,Controlled_MVP_Benchmark_Seed42
806,Laboratory Technician,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
806,Laboratory Technician,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
806,Laboratory Technician,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
806,Laboratory Technician,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
806,Laboratory Technician,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
806,Laboratory Technician,Database software,Proficient,Controlled_MVP_Benchmark_Seed42
806,Laboratory Technician,Billing software,Proficient,Controlled_MVP_Benchmark_Seed42
806,Laboratory Technician,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
807,Healthcare Representative,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
807,Healthcare Representative,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
807,Healthcare Representative,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
807,Healthcare Representative,Salesforce software,Proficient,Controlled_MVP_Benchmark_Seed42
807,Healthcare Representative,Google Analytics,Proficient,Controlled_MVP_Benchmark_Seed42
807,Healthcare Representative,Linux,Advanced,Controlled_MVP_Benchmark_Seed42
807,Healthcare Representative,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
807,Healthcare Representative,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
807,Healthcare Representative,Google Workspace software,Advanced,Controlled_MVP_Benchmark_Seed42
808,Sales Executive,Adobe InDesign,Advanced,Controlled_MVP_Benchmark_Seed42
808,Sales Executive,Adobe Illustrator,Advanced,Controlled_MVP_Benchmark_Seed42
808,Sales Executive,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
808,Sales Executive,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
808,Sales Executive,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
808,Sales Executive,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
808,Sales Executive,Autodesk AutoCAD,Advanced,Controlled_MVP_Benchmark_Seed42
808,Sales Executive,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
809,Manager,Atlassian JIRA,Advanced,Controlled_MVP_Benchmark_Seed42
809,Manager,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
809,Manager,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
809,Manager,Amazon Web Services AWS software,Advanced,Controlled_MVP_Benchmark_Seed42
809,Manager,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
809,Manager,Learning Strategies,Proficient,Controlled_MVP_Benchmark_Seed42
809,Manager,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
809,Manager,Autodesk AutoCAD,Intermediate,Controlled_MVP_Benchmark_Seed42
809,Manager,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
809,Manager,Adobe Acrobat,Advanced,Controlled_MVP_Benchmark_Seed42
809,Manager,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
809,Manager,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
809,Manager,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
811,Laboratory Technician,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
811,Laboratory Technician,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
811,Laboratory Technician,Data entry software,Intermediate,Controlled_MVP_Benchmark_Seed42
811,Laboratory Technician,MEDITECH software,Proficient,Controlled_MVP_Benchmark_Seed42
811,Laboratory Technician,Google Docs,Advanced,Controlled_MVP_Benchmark_Seed42
811,Laboratory Technician,Microsoft Word,Proficient,Controlled_MVP_Benchmark_Seed42
811,Laboratory Technician,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
811,Laboratory Technician,Database software,Proficient,Controlled_MVP_Benchmark_Seed42
812,Laboratory Technician,MEDITECH software,Advanced,Controlled_MVP_Benchmark_Seed42
812,Laboratory Technician,Google Docs,Intermediate,Controlled_MVP_Benchmark_Seed42
812,Laboratory Technician,Billing software,Intermediate,Controlled_MVP_Benchmark_Seed42
812,Laboratory Technician,SAP software,Advanced,Controlled_MVP_Benchmark_Seed42
812,Laboratory Technician,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
812,Laboratory Technician,Database software,Proficient,Controlled_MVP_Benchmark_Seed42
812,Laboratory Technician,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
812,Laboratory Technician,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
813,Laboratory Technician,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
813,Laboratory Technician,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
813,Laboratory Technician,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
813,Laboratory Technician,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
813,Laboratory Technician,Billing software,Proficient,Controlled_MVP_Benchmark_Seed42
813,Laboratory Technician,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
813,Laboratory Technician,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
813,Laboratory Technician,Data entry software,Proficient,Controlled_MVP_Benchmark_Seed42
813,Laboratory Technician,Google Docs,Intermediate,Controlled_MVP_Benchmark_Seed42
813,Laboratory Technician,Database software,Intermediate,Controlled_MVP_Benchmark_Seed42
815,Research Director,ESRI ArcGIS software,Proficient,Controlled_MVP_Benchmark_Seed42
815,Research Director,Adobe Acrobat,Advanced,Controlled_MVP_Benchmark_Seed42
815,Research Director,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
815,Research Director,Microsoft Visio,Intermediate,Controlled_MVP_Benchmark_Seed42
815,Research Director,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
815,Research Director,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
815,Research Director,Microsoft Access,Intermediate,Controlled_MVP_Benchmark_Seed42
815,Research Director,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
815,Research Director,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
815,Research Director,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
815,Research Director,Mathematics,Intermediate,Controlled_MVP_Benchmark_Seed42
815,Research Director,Learning Strategies,Advanced,Controlled_MVP_Benchmark_Seed42
815,Research Director,Science,Advanced,Controlled_MVP_Benchmark_Seed42
815,Research Director,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
815,Research Director,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
815,Research Director,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
816,Laboratory Technician,Billing software,Intermediate,Controlled_MVP_Benchmark_Seed42
816,Laboratory Technician,Database software,Advanced,Controlled_MVP_Benchmark_Seed42
816,Laboratory Technician,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
816,Laboratory Technician,MEDITECH software,Intermediate,Controlled_MVP_Benchmark_Seed42
816,Laboratory Technician,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
816,Laboratory Technician,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
816,Laboratory Technician,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
816,Laboratory Technician,Google Docs,Intermediate,Controlled_MVP_Benchmark_Seed42
817,Research Director,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
817,Research Director,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
817,Research Director,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
817,Research Director,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
817,Research Director,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
817,Research Director,ESRI ArcGIS software,Proficient,Controlled_MVP_Benchmark_Seed42
817,Research Director,Mathematics,Advanced,Controlled_MVP_Benchmark_Seed42
